time,P,G(i),H_sun,T2m,WS10m,Int
20160405:0409,0.22,7.62,8.59,16.51,0.4,0.0
20160405:0509,28.53,134.04,21.28,17.4,0.51,0.0
20160405:0609,55.07,241.76,33.75,18.28,0.62,0.0
20160405:0709,58.57,256.87,45.58,19.33,0.99,0.0
20160405:0809,164.96,718.62,55.89,20.37,1.36,0.0
20160405:0909,203.68,904.72,62.78,21.41,1.72,0.0
20160405:1009,131.77,567.7,63.34,21.54,2.36,0.0
20160405:1109,184.54,798.94,57.25,21.66,2.99,0.0
20160405:1209,192.89,828.4,47.31,21.78,3.63,0.0
20160405:1309,152.09,641.35,35.64,21.99,4.73,0.0
20160405:1409,91.34,391.82,23.23,22.2,5.83,0.0
20160405:1509,30.03,154.15,10.56,22.41,6.92,0.0
20160405:1609,0.0,0.0,0.0,21.73,6.69,0.0
20160405:1709,0.0,0.0,0.0,21.04,6.46,0.0
20160405:1809,0.0,0.0,0.0,20.36,6.22,0.0
20160405:1909,0.0,0.0,0.0,19.66,5.71,0.0
20160405:2009,0.0,0.0,0.0,18.97,5.2,0.0
20160405:2109,0.0,0.0,0.0,18.27,4.69,0.0
20160405:2209,0.0,0.0,0.0,17.77,4.4,0.0
20160405:2309,0.0,0.0,0.0,17.27,4.12,0.0
20160406:0009,0.0,0.0,0.0,16.77,3.83,0.0
20160406:0109,0.0,0.0,0.0,16.53,3.7,0.0
20160406:0209,0.0,0.0,0.0,16.29,3.57,0.0
20160406:0309,0.0,0.0,0.0,16.05,3.43,0.0
20160406:0409,5.91,38.23,8.85,16.93,3.01,0.0
20160406:0509,42.54,194.17,21.54,17.81,2.59,0.0
20160406:0609,97.95,416.85,34.03,18.69,2.17,0.0
20160406:0709,160.82,680.56,45.88,19.43,2.89,0.0
20160406:0809,201.65,862.43,56.24,20.16,3.61,0.0
20160406:0909,226.93,978.13,63.16,20.89,4.33,0.0
20160406:1009,234.66,1009.03,63.69,20.7,4.82,0.0
20160406:1109,225.44,959.57,57.52,20.51,5.31,0.0
20160406:1209,199.01,834.51,47.5,20.32,5.81,0.0
20160406:1309,155.49,645.35,35.79,19.72,5.63,0.0
20160406:1409,94.09,398.04,23.37,19.12,5.45,0.0
20160406:1509,31.37,158.22,10.69,18.52,5.27,0.0
20160406:1609,0.0,0.0,0.0,17.81,4.63,0.0
20160406:1709,0.0,0.0,0.0,17.09,3.99,0.0
20160406:1809,0.0,0.0,0.0,16.38,3.35,0.0
20160406:1909,0.0,0.0,0.0,16.33,2.98,0.0
20160406:2009,0.0,0.0,0.0,16.28,2.61,0.0
20160406:2109,0.0,0.0,0.0,16.23,2.23,0.0
20160406:2209,0.0,0.0,0.0,16.05,2.31,0.0
20160406:2309,0.0,0.0,0.0,15.87,2.38,0.0
20160407:0009,0.0,0.0,0.0,15.68,2.46,0.0
20160407:0109,0.0,0.0,0.0,15.94,2.05,0.0
20160407:0209,0.0,0.0,0.0,16.2,1.64,0.0
20160407:0309,0.0,0.0,0.0,16.46,1.23,0.0
20160407:0409,8.48,51.62,9.11,16.49,1.37,0.0
20160407:0509,51.03,233.83,21.8,16.51,1.52,0.0
20160407:0609,111.33,470.24,34.3,16.54,1.67,0.0
20160407:0709,170.33,722.97,46.18,17.54,1.9,0.0
20160407:0809,207.77,899.72,56.58,18.54,2.14,0.0
20160407:0909,230.82,1015.77,63.54,19.53,2.37,0.0
20160407:1009,237.6,1048.2,64.05,19.93,2.62,0.0
20160407:1109,229.15,1002.96,57.79,20.33,2.87,0.0
20160407:1209,201.58,867.89,47.7,20.72,3.12,0.0
20160407:1309,160.43,677.32,35.95,20.22,3.43,0.0
20160407:1409,98.94,422.13,23.51,19.72,3.74,0.0
20160407:1509,33.51,170.08,10.82,19.21,4.06,0.0
20160407:1609,0.0,0.0,0.0,18.5,3.84,0.0
20160407:1709,0.0,0.0,0.0,17.8,3.62,0.0
20160407:1809,0.0,0.0,0.0,17.09,3.41,0.0
20160407:1909,0.0,0.0,0.0,16.65,3.31,0.0
20160407:2009,0.0,0.0,0.0,16.21,3.2,0.0
20160407:2109,0.0,0.0,0.0,15.77,3.1,0.0
20160407:2209,0.0,0.0,0.0,15.81,2.61,0.0
20160407:2309,0.0,0.0,0.0,15.84,2.12,0.0
20160408:0009,0.0,0.0,0.0,15.87,1.63,0.0
20160408:0109,0.0,0.0,0.0,15.62,1.68,0.0
20160408:0209,0.0,0.0,0.0,15.36,1.73,0.0
20160408:0309,0.0,0.0,0.0,15.1,1.78,0.0
20160408:0409,5.3,35.24,9.37,16.92,2.11,0.0
20160408:0509,31.96,148.43,22.07,18.74,2.45,0.0
20160408:0609,86.17,369.77,34.57,20.56,2.79,0.0
20160408:0709,143.53,616.77,46.48,22.28,2.57,0.0
20160408:0809,175.84,772.82,56.93,23.99,2.36,0.0
20160408:0909,202.29,912.67,63.92,25.7,2.15,0.0
20160408:1009,205.89,939.38,64.4,26.48,1.92,0.0
20160408:1109,189.98,865.5,58.05,27.26,1.68,0.0
20160408:1209,159.91,721.61,47.89,28.04,1.45,0.0
20160408:1309,124.95,551.73,36.1,27.76,2.14,0.0
20160408:1409,45.84,211.35,23.64,27.48,2.83,0.0
20160408:1509,13.55,75.43,10.95,27.2,3.52,0.0
20160408:1609,0.0,0.0,0.0,25.84,3.51,0.0
20160408:1709,0.0,0.0,0.0,24.49,3.51,0.0
20160408:1809,0.0,0.0,0.0,23.13,3.5,0.0
20160408:1909,0.0,0.0,0.0,22.67,3.51,0.0
20160408:2009,0.0,0.0,0.0,22.22,3.52,0.0
20160408:2109,0.0,0.0,0.0,21.76,3.53,0.0
20160408:2209,0.0,0.0,0.0,21.81,3.53,0.0
20160408:2309,0.0,0.0,0.0,21.86,3.53,0.0
20160409:0009,0.0,0.0,0.0,21.9,3.53,0.0
20160409:0109,0.0,0.0,0.0,22.09,3.33,0.0
20160409:0209,0.0,0.0,0.0,22.28,3.14,0.0
20160409:0309,0.0,0.0,0.0,22.47,2.94,0.0
20160409:0409,8.12,50.03,9.63,23.64,3.2,0.0
20160409:0509,8.13,49.53,22.32,24.81,3.46,0.0
20160409:0609,38.1,177.19,34.84,25.98,3.72,0.0
20160409:0709,11.35,64.77,46.78,27.92,3.48,0.0
20160409:0809,101.29,451.53,57.26,29.86,3.23,0.0
20160409:0909,206.01,950.62,64.3,31.8,2.98,0.0
20160409:1009,207.01,964.98,64.74,31.78,2.42,0.0
20160409:1109,192.53,897.71,58.3,31.76,1.87,0.0
20160409:1209,93.18,424.49,48.08,31.74,1.31,0.0
20160409:1309,98.97,446.85,36.26,31.59,1.81,0.0
20160409:1409,42.29,200.24,23.78,31.44,2.3,0.0
20160409:1509,8.89,54.66,11.09,31.29,2.8,0.0
20160409:1609,0.0,0.0,0.0,29.99,3.41,0.0
20160409:1709,0.0,0.0,0.0,28.68,4.01,0.0
20160409:1809,0.0,0.0,0.0,27.38,4.62,0.0
20160409:1909,0.0,0.0,0.0,26.56,4.17,0.0
20160409:2009,0.0,0.0,0.0,25.74,3.73,0.0
20160409:2109,0.0,0.0,0.0,24.91,3.28,0.0
20160409:2209,0.0,0.0,0.0,24.25,3.85,0.0
20160409:2309,0.0,0.0,0.0,23.58,4.42,0.0
20160410:0009,0.0,0.0,0.0,22.91,4.99,0.0
20160410:0109,0.0,0.0,0.0,22.33,3.89,0.0
20160410:0209,0.0,0.0,0.0,21.75,2.78,0.0
20160410:0309,0.0,0.0,0.0,21.17,1.67,0.0
20160410:0409,6.79,43.01,9.88,21.68,2.55,0.0
20160410:0509,9.73,56.2,22.58,22.18,3.43,0.0
20160410:0609,98.6,422.89,35.11,22.69,4.3,0.0
20160410:0709,153.04,650.05,47.07,23.08,4.79,0.0
20160410:0809,192.43,823.67,57.6,23.47,5.27,0.0
20160410:0909,85.27,368.26,64.68,23.85,5.75,0.0
20160410:1009,224.97,972.07,65.09,23.87,5.86,0.0
20160410:1109,216.1,929.21,58.56,23.89,5.96,0.0
20160410:1209,188.22,800.98,48.27,23.9,6.07,0.0
20160410:1309,149.33,628.06,36.41,22.81,6.02,0.0
20160410:1409,89.84,384.83,23.91,21.71,5.98,0.0
20160410:1509,30.33,154.29,11.22,20.61,5.93,0.0
20160410:1609,0.0,0.0,0.0,20.09,5.81,0.0
20160410:1709,0.0,0.0,0.0,19.57,5.68,0.0
20160410:1809,0.0,0.0,0.0,19.05,5.56,0.0
20160410:1909,0.0,0.0,0.0,18.77,5.3,0.0
20160410:2009,0.0,0.0,0.0,18.49,5.03,0.0
20160410:2109,0.0,0.0,0.0,18.2,4.77,0.0
20160410:2209,0.0,0.0,0.0,18.03,4.17,0.0
20160410:2309,0.0,0.0,0.0,17.85,3.58,0.0
20160411:0009,0.0,0.0,0.0,17.67,2.98,0.0
20160411:0109,0.0,0.0,0.0,17.59,2.5,0.0
20160411:0209,0.0,0.0,0.0,17.5,2.01,0.0
20160411:0309,0.0,0.0,0.0,17.41,1.53,0.0
20160411:0409,10.41,62.68,10.13,17.5,1.54,0.0
20160411:0509,11.06,60.96,22.83,17.58,1.54,0.0
20160411:0609,48.22,212.44,35.37,17.67,1.54,0.0
20160411:0709,89.84,382.65,47.36,18.6,1.98,0.0
20160411:0809,175.71,754.28,57.93,19.53,2.42,0.0
20160411:0909,227.98,999.44,65.05,20.46,2.86,0.0
20160411:1009,236.54,1034.79,65.43,20.99,3.52,0.0
20160411:1109,227.11,982.76,58.81,21.52,4.19,0.0
20160411:1209,199.3,848.83,48.45,22.05,4.86,0.0
20160411:1309,155.01,648.59,36.56,20.89,5.21,0.0
20160411:1409,96.23,408.31,24.05,19.73,5.57,0.0
20160411:1509,33.01,166.61,11.35,18.56,5.93,0.0
20160411:1609,0.0,0.0,0.0,18.13,5.76,0.0
20160411:1709,0.0,0.0,0.0,17.71,5.59,0.0
20160411:1809,0.0,0.0,0.0,17.28,5.42,0.0
20160411:1909,0.0,0.0,0.0,17.17,5.01,0.0
20160411:2009,0.0,0.0,0.0,17.06,4.59,0.0
20160411:2109,0.0,0.0,0.0,16.94,4.18,0.0
20160411:2209,0.0,0.0,0.0,16.91,4.3,0.0
20160411:2309,0.0,0.0,0.0,16.88,4.43,0.0
20160412:0009,0.0,0.0,0.0,16.85,4.55,0.0
20160412:0109,0.0,0.0,0.0,16.87,4.6,0.0
20160412:0209,0.0,0.0,0.0,16.88,4.64,0.0
20160412:0309,0.0,0.0,0.0,16.89,4.69,0.0
20160412:0409,8.4,60.85,10.38,16.52,5.21,0.0
20160412:0509,59.1,269.46,23.08,16.16,5.74,0.0
20160412:0609,122.57,502.92,35.63,15.79,6.26,0.0
20160412:0709,177.61,721.09,47.64,15.81,6.69,0.0
20160412:0809,171.93,700.52,58.26,15.83,7.12,0.0
20160412:0909,56.81,241.94,65.42,15.84,7.54,0.0
20160412:1009,251.13,1034.02,65.77,15.57,7.45,0.0
20160412:1109,46.44,200.98,59.06,15.3,7.36,0.0
20160412:1209,207.86,842.88,48.64,15.03,7.27,0.0
20160412:1309,164.61,665.87,36.7,15.25,6.6,0.0
20160412:1409,7.89,46.67,24.18,15.46,5.94,0.0
20160412:1509,9.19,52.39,11.48,15.67,5.27,0.0
20160412:1609,0.0,0.0,0.0,15.86,4.76,0.0
20160412:1709,0.0,0.0,0.0,16.06,4.25,0.0
20160412:1809,0.0,0.0,0.0,16.25,3.74,0.0
20160412:1909,0.0,0.0,0.0,16.27,3.8,0.0
20160412:2009,0.0,0.0,0.0,16.29,3.87,0.0
20160412:2109,0.0,0.0,0.0,16.3,3.93,0.0
20160412:2209,0.0,0.0,0.0,16.27,3.76,0.0
20160412:2309,0.0,0.0,0.0,16.23,3.58,0.0
20160413:0009,0.0,0.0,0.0,16.19,3.41,0.0
20160413:0109,0.0,0.0,0.0,16.04,3.48,0.0
20160413:0209,0.0,0.0,0.0,15.88,3.55,0.0
20160413:0309,0.0,0.0,0.0,15.72,3.63,0.0
20160413:0409,11.2,63.61,10.63,15.33,3.22,0.0
20160413:0509,59.77,272.72,23.33,14.94,2.82,0.0
20160413:0609,122.63,509.93,35.89,14.55,2.41,0.0
20160413:0709,179.79,746.6,47.92,14.35,2.57,0.0
20160413:0809,218.41,919.56,58.58,14.14,2.73,0.0
20160413:0909,238.2,1011.83,65.79,13.93,2.88,0.0
20160413:1009,249.14,1058.17,66.1,13.69,3.16,0.0
20160413:1109,238.12,999.74,59.3,13.44,3.44,0.0
20160413:1209,170.98,699.6,48.82,13.19,3.72,0.0
20160413:1309,132.32,538.9,36.85,13.45,3.7,0.0
20160413:1409,105.06,436.2,24.31,13.71,3.68,0.0
20160413:1509,35.47,176.13,11.61,13.97,3.66,0.0
20160413:1609,0.0,0.0,0.0,14.04,3.2,0.0
20160413:1709,0.0,0.0,0.0,14.1,2.75,0.0
20160413:1809,0.0,0.0,0.0,14.17,2.3,0.0
20160413:1909,0.0,0.0,0.0,14.37,2.04,0.0
20160413:2009,0.0,0.0,0.0,14.57,1.77,0.0
20160413:2109,0.0,0.0,0.0,14.77,1.5,0.0
20160413:2209,0.0,0.0,0.0,14.79,1.52,0.0
20160413:2309,0.0,0.0,0.0,14.81,1.53,0.0
20160414:0009,0.0,0.0,0.0,14.82,1.54,0.0
20160414:0109,0.0,0.0,0.0,14.89,1.22,0.0
20160414:0209,0.0,0.0,0.0,14.96,0.9,0.0
20160414:0309,0.0,0.0,0.0,15.03,0.58,0.0
20160414:0409,11.89,68.69,10.87,15.06,0.63,0.0
20160414:0509,57.11,260.2,23.57,15.1,0.68,0.0
20160414:0609,113.27,479.29,36.14,15.13,0.73,0.0
20160414:0709,171.48,727.52,48.2,15.37,1.21,0.0
20160414:0809,206.91,888.8,58.9,15.61,1.69,0.0
20160414:0909,223.56,964.92,66.16,15.84,2.17,0.0
20160414:1009,239.19,1027.64,66.43,15.76,2.89,0.0
20160414:1109,237.2,1004.95,59.55,15.67,3.62,0.0
20160414:1209,211.97,879.71,48.99,15.58,4.34,0.0
20160414:1309,165.8,681.81,36.99,15.85,4.15,0.0
20160414:1409,103.24,433.16,24.44,16.11,3.96,0.0
20160414:1509,36.11,182.3,11.74,16.37,3.77,0.0
20160414:1609,0.0,0.0,0.0,16.18,3.13,0.0
20160414:1709,0.0,0.0,0.0,16.0,2.5,0.0
20160414:1809,0.0,0.0,0.0,15.81,1.86,0.0
20160414:1909,0.0,0.0,0.0,16.41,1.96,0.0
20160414:2009,0.0,0.0,0.0,17.01,2.06,0.0
20160414:2109,0.0,0.0,0.0,17.61,2.17,0.0
20160414:2209,0.0,0.0,0.0,16.56,2.47,0.0
20160414:2309,0.0,0.0,0.0,15.5,2.78,0.0
20160415:0009,0.0,0.0,0.0,14.44,3.09,0.0
20160415:0109,0.0,0.0,0.0,14.42,2.9,0.0
20160415:0209,0.0,0.0,0.0,14.39,2.71,0.0
20160415:0309,0.0,0.0,0.0,14.37,2.52,0.0
20160415:0409,12.06,70.48,11.11,15.3,2.8,0.0
20160415:0509,56.55,255.05,23.81,16.24,3.08,0.0
20160415:0609,102.13,428.18,36.39,17.17,3.35,0.0
20160415:0709,169.36,708.4,48.47,17.72,3.42,0.0
20160415:0809,212.85,905.5,59.22,18.27,3.49,0.0
20160415:0909,231.87,999.09,66.52,18.81,3.56,0.0
20160415:1009,238.43,1032.95,66.76,18.93,3.47,0.0
20160415:1109,227.42,980.89,59.78,19.05,3.37,0.0
20160415:1209,198.7,846.26,49.17,19.17,3.28,0.0
20160415:1309,127.5,535.83,37.14,19.24,3.16,0.0
20160415:1409,82.69,354.84,24.57,19.31,3.03,0.0
20160415:1509,32.52,165.23,11.87,19.37,2.91,0.0
20160415:1609,0.0,0.0,0.0,18.51,2.65,0.0
20160415:1709,0.0,0.0,0.0,17.65,2.4,0.0
20160415:1809,0.0,0.0,0.0,16.79,2.14,0.0
20160415:1909,0.0,0.0,0.0,16.6,2.08,0.0
20160415:2009,0.0,0.0,0.0,16.41,2.02,0.0
20160415:2109,0.0,0.0,0.0,16.22,1.96,0.0
20160415:2209,0.0,0.0,0.0,16.08,2.05,0.0
20160415:2309,0.0,0.0,0.0,15.94,2.14,0.0
20160416:0009,0.0,0.0,0.0,15.8,2.23,0.0
20160416:0109,0.0,0.0,0.0,15.48,2.14,0.0
20160416:0209,0.0,0.0,0.0,15.16,2.04,0.0
20160416:0309,0.0,0.0,0.0,14.84,1.94,0.0
20160416:0409,12.3,68.23,11.35,16.44,1.84,0.0
20160416:0509,56.69,258.9,24.04,18.05,1.74,0.0
20160416:0609,114.77,492.05,36.64,19.65,1.64,0.0
20160416:0709,165.47,713.24,48.74,20.44,1.82,0.0
20160416:0809,203.58,895.38,59.53,21.23,1.99,0.0
20160416:0909,226.21,1010.86,66.88,22.01,2.17,0.0
20160416:1009,231.86,1032.26,67.09,22.27,2.68,0.0
20160416:1109,222.91,980.2,60.02,22.53,3.2,0.0
20160416:1209,198.41,856.93,49.34,22.78,3.71,0.0
20160416:1309,156.06,663.72,37.28,22.42,3.86,0.0
20160416:1409,96.17,415.38,24.7,22.06,4.01,0.0
20160416:1509,33.27,171.32,12.0,21.69,4.17,0.0
20160416:1609,0.0,0.0,0.0,20.72,3.88,0.0
20160416:1709,0.0,0.0,0.0,19.76,3.59,0.0
20160416:1809,0.0,0.0,0.0,18.79,3.3,0.0
20160416:1909,0.0,0.0,0.0,18.42,2.96,0.0
20160416:2009,0.0,0.0,0.0,18.05,2.62,0.0
20160416:2109,0.0,0.0,0.0,17.68,2.28,0.0
20160416:2209,0.0,0.0,0.0,18.59,2.07,0.0
20160416:2309,0.0,0.0,0.0,19.5,1.86,0.0
20160417:0009,0.0,0.0,0.0,20.41,1.66,0.0
20160417:0109,0.0,0.0,0.0,20.13,1.29,0.0
20160417:0209,0.0,0.0,0.0,19.85,0.92,0.0
20160417:0309,0.0,0.0,0.0,19.57,0.55,0.0
20160417:0409,12.3,75.02,11.58,19.76,0.63,0.0
20160417:0509,59.08,276.65,24.28,19.96,0.71,0.0
20160417:0609,119.59,518.83,36.88,20.15,0.79,0.0
20160417:0709,170.46,742.18,49.01,20.93,1.37,0.0
20160417:0809,207.32,915.98,59.84,21.71,1.95,0.0
20160417:0909,230.54,1027.92,67.23,22.48,2.54,0.0
20160417:1009,238.73,1056.96,67.41,22.48,3.29,0.0
20160417:1109,231.23,1008.32,60.25,22.48,4.04,0.0
20160417:1209,206.32,882.17,49.51,22.48,4.79,0.0
20160417:1309,163.22,687.46,37.42,22.01,5.07,0.0
20160417:1409,101.52,435.09,24.83,21.53,5.36,0.0
20160417:1509,35.71,184.63,12.13,21.05,5.64,0.0
20160417:1609,0.0,0.0,0.0,20.17,5.33,0.0
20160417:1709,0.0,0.0,0.0,19.28,5.03,0.0
20160417:1809,0.0,0.0,0.0,18.4,4.72,0.0
20160417:1909,0.0,0.0,0.0,17.91,4.27,0.0
20160417:2009,0.0,0.0,0.0,17.42,3.82,0.0
20160417:2109,0.0,0.0,0.0,16.93,3.37,0.0
20160417:2209,0.0,0.0,0.0,16.97,3.23,0.0
20160417:2309,0.0,0.0,0.0,17.01,3.09,0.0
20160418:0009,0.0,0.0,0.0,17.04,2.95,0.0
20160418:0109,0.0,0.0,0.0,16.86,2.76,0.0
20160418:0209,0.0,0.0,0.0,16.67,2.57,0.0
20160418:0309,0.0,0.0,0.0,16.49,2.37,0.0
20160418:0409,12.71,76.37,11.81,17.26,2.05,0.0
20160418:0509,59.16,271.07,24.51,18.04,1.72,0.0
20160418:0609,120.28,514.92,37.12,18.81,1.39,0.0
20160418:0709,174.3,747.62,49.27,19.87,2.12,0.0
20160418:0809,212.03,921.64,60.14,20.93,2.86,0.0
20160418:0909,235.7,1033.7,67.58,21.99,3.59,0.0
20160418:1009,243.02,1056.16,67.73,21.97,4.65,0.0
20160418:1109,234.01,1001.61,60.48,21.94,5.71,0.0
20160418:1209,208.19,875.39,49.68,21.91,6.77,0.0
20160418:1309,164.38,682.99,37.55,21.11,6.92,0.0
20160418:1409,102.53,434.75,24.95,20.31,7.07,0.0
20160418:1509,36.09,184.87,12.26,19.51,7.21,0.0
20160418:1609,0.0,0.0,0.0,19.14,6.92,0.0
20160418:1709,0.0,0.0,0.0,18.78,6.63,0.0
20160418:1809,0.0,0.0,0.0,18.41,6.33,0.0
20160418:1909,0.0,0.0,0.0,18.06,5.94,0.0
20160418:2009,0.0,0.0,0.0,17.71,5.55,0.0
20160418:2109,0.0,0.0,0.0,17.35,5.16,0.0
20160418:2209,0.0,0.0,0.0,17.09,4.89,0.0
20160418:2309,0.0,0.0,0.0,16.82,4.63,0.0
20160419:0009,0.0,0.0,0.0,16.55,4.36,0.0
20160419:0109,0.0,0.0,0.0,16.77,3.89,0.0
20160419:0209,0.0,0.0,0.0,16.99,3.42,0.0
20160419:0309,0.0,0.0,0.0,17.21,2.95,0.0
20160419:0409,13.37,78.79,12.04,18.19,2.66,0.0
20160419:0509,60.61,279.96,24.73,19.17,2.37,0.0
20160419:0609,120.15,514.49,37.35,20.15,2.08,0.0
20160419:0709,172.01,740.72,49.52,21.51,2.46,0.0
20160419:0809,206.69,906.62,60.44,22.87,2.83,0.0
20160419:0909,227.03,1010.08,67.93,24.22,3.2,0.0
20160419:1009,237.13,1049.7,68.05,24.52,4.07,0.0
20160419:1109,229.05,1000.8,60.7,24.82,4.95,0.0
20160419:1209,202.46,869.78,49.84,25.11,5.82,0.0
20160419:1309,159.74,678.59,37.69,25.06,6.28,0.0
20160419:1409,98.26,426.79,25.08,25.01,6.73,0.0
20160419:1509,34.63,181.39,12.38,24.96,7.19,0.0
20160419:1609,0.0,0.0,0.0,24.49,7.12,0.0
20160419:1709,0.0,0.0,0.0,24.02,7.06,0.0
20160419:1809,0.0,0.0,0.0,23.55,6.99,0.0
20160419:1909,0.0,0.0,0.0,22.8,6.51,0.0
20160419:2009,0.0,0.0,0.0,22.05,6.04,0.0
20160419:2109,0.0,0.0,0.0,21.29,5.56,0.0
20160419:2209,0.0,0.0,0.0,21.16,4.91,0.0
20160419:2309,0.0,0.0,0.0,21.02,4.26,0.0
20160420:0009,0.0,0.0,0.0,20.88,3.61,0.0
20160420:0109,0.0,0.0,0.0,19.48,3.66,0.0
20160420:0209,0.0,0.0,0.0,18.08,3.71,0.0
20160420:0309,0.0,0.0,0.0,16.68,3.77,0.0
20160420:0409,11.47,76.6,12.26,18.9,3.84,0.0
20160420:0509,61.73,287.9,24.95,21.13,3.92,0.0
20160420:0609,123.01,528.1,37.58,23.35,4.0,0.0
20160420:0709,172.44,748.88,49.77,25.25,3.48,0.0
20160420:0809,205.79,921.55,60.73,27.15,2.95,0.0
20160420:0909,222.43,1026.88,68.28,29.04,2.43,0.0
20160420:1009,228.56,1054.64,68.36,29.13,2.73,0.0
20160420:1109,219.15,1000.05,60.93,29.22,3.03,0.0
20160420:1209,193.93,869.09,50.01,29.31,3.34,0.0
20160420:1309,155.36,681.76,37.83,29.11,4.15,0.0
20160420:1409,97.53,434.3,25.2,28.91,4.97,0.0
20160420:1509,34.56,185.32,12.51,28.71,5.78,0.0
20160420:1609,0.0,0.0,0.0,27.66,5.65,0.0
20160420:1709,0.0,0.0,0.0,26.62,5.51,0.0
20160420:1809,0.0,0.0,0.0,25.57,5.38,0.0
20160420:1909,0.0,0.0,0.0,24.39,4.97,0.0
20160420:2009,0.0,0.0,0.0,23.21,4.55,0.0
20160420:2109,0.0,0.0,0.0,22.02,4.14,0.0
20160420:2209,0.0,0.0,0.0,21.81,3.67,0.0
20160420:2309,0.0,0.0,0.0,21.59,3.2,0.0
20160421:0009,0.0,0.0,0.0,21.37,2.73,0.0
20160421:0109,0.0,0.0,0.0,21.32,2.1,0.0
20160421:0209,0.0,0.0,0.0,21.27,1.47,0.0
20160421:0309,0.0,0.0,0.0,21.22,0.84,0.0
20160421:0409,14.31,82.63,12.48,21.67,0.79,0.0
20160421:0509,56.4,262.25,25.17,22.13,0.74,0.0
20160421:0609,109.24,479.51,37.8,22.58,0.69,0.0
20160421:0709,158.51,695.61,50.02,23.64,1.61,0.0
20160421:0809,192.31,851.31,61.02,24.69,2.54,0.0
20160421:0909,217.76,970.28,68.62,25.74,3.46,0.0
20160421:1009,223.14,994.43,68.67,25.75,3.69,0.0
20160421:1109,195.0,857.18,61.14,25.76,3.91,0.0
20160421:1209,190.82,832.02,50.17,25.77,4.14,0.0
20160421:1309,149.99,644.04,37.96,25.13,4.39,0.0
20160421:1409,86.57,378.37,25.33,24.49,4.64,0.0
20160421:1509,33.11,171.95,12.64,23.84,4.9,0.0
20160421:1609,0.0,0.0,0.0,22.74,4.66,0.0
20160421:1709,0.0,0.0,0.0,21.63,4.42,0.0
20160421:1809,0.0,0.0,0.0,20.53,4.18,0.0
20160421:1909,0.0,0.0,0.0,20.06,3.6,0.0
20160421:2009,0.0,0.0,0.0,19.59,3.02,0.0
20160421:2109,0.0,0.0,0.0,19.11,2.44,0.0
20160421:2209,0.0,0.0,0.0,19.45,2.17,0.0
20160421:2309,0.0,0.0,0.0,19.79,1.91,0.0
20160422:0009,0.0,0.0,0.0,20.12,1.64,0.0
20160422:0109,0.0,0.0,0.0,19.86,1.6,0.0
20160422:0209,0.0,0.0,0.0,19.59,1.55,0.0
20160422:0309,0.0,0.0,0.0,19.32,1.5,0.0
20160422:0409,14.99,83.77,12.7,20.0,1.51,0.0
20160422:0509,58.71,270.57,25.38,20.68,1.52,0.0
20160422:0609,115.8,501.11,38.02,21.36,1.53,0.0
20160422:0709,166.58,722.32,50.26,22.32,2.15,0.0
20160422:0809,204.05,897.16,61.31,23.28,2.76,0.0
20160422:0909,226.07,1003.0,68.95,24.24,3.38,0.0
20160422:1009,232.94,1028.56,68.98,24.14,3.99,0.0
20160422:1109,213.61,928.95,61.36,24.04,4.6,0.0
20160422:1209,183.44,784.64,50.33,23.94,5.21,0.0
20160422:1309,153.04,647.61,38.09,23.47,5.53,0.0
20160422:1409,86.15,372.64,25.45,23.0,5.84,0.0
20160422:1509,28.48,144.49,12.77,22.52,6.15,0.0
20160422:1609,0.0,0.0,0.0,21.92,5.84,0.0
20160422:1709,0.0,0.0,0.0,21.32,5.54,0.0
20160422:1809,0.0,0.0,0.0,20.72,5.23,0.0
20160422:1909,0.0,0.0,0.0,20.44,4.7,0.0
20160422:2009,0.0,0.0,0.0,20.16,4.17,0.0
20160422:2109,0.0,0.0,0.0,19.88,3.64,0.0
20160422:2209,0.0,0.0,0.0,19.66,3.35,0.0
20160422:2309,0.0,0.0,0.0,19.43,3.05,0.0
20160423:0009,0.0,0.0,0.0,19.2,2.76,0.0
20160423:0109,0.0,0.0,0.0,19.43,2.88,0.0
20160423:0209,0.0,0.0,0.0,19.66,3.01,0.0
20160423:0309,0.0,0.0,0.0,19.89,3.13,0.0
20160423:0409,13.66,83.77,12.91,20.18,2.62,0.0
20160423:0509,61.71,285.91,25.59,20.46,2.1,0.0
20160423:0609,119.7,516.28,38.24,20.75,1.59,0.0
20160423:0709,170.42,738.99,50.5,21.85,2.01,0.0
20160423:0809,198.2,872.13,61.59,22.94,2.44,0.0
20160423:0909,219.94,979.66,69.29,24.03,2.87,0.0
20160423:1009,234.15,1040.34,69.28,24.22,3.57,0.0
20160423:1109,207.26,904.46,61.57,24.41,4.28,0.0
20160423:1209,170.45,731.48,50.48,24.6,4.98,0.0
20160423:1309,121.23,515.58,38.22,23.77,5.22,0.0
20160423:1409,72.34,315.12,25.58,22.94,5.46,0.0
20160423:1509,22.61,114.88,12.89,22.1,5.7,0.0
20160423:1609,0.0,0.0,0.0,21.69,5.12,0.0
20160423:1709,0.0,0.0,0.0,21.28,4.54,0.0
20160423:1809,0.0,0.0,0.0,20.87,3.96,0.0
20160423:1909,0.0,0.0,0.0,20.59,3.29,0.0
20160423:2009,0.0,0.0,0.0,20.31,2.63,0.0
